regime,time,score,contrast,e_value,anytime_p_value,alarm,witness_rank
change,83,0.10327978040458441,0.08647270634146706,2.4284147125145705,0.4117912788316629,False,1
change,84,0.08497447159586419,0.08465518952584491,2.532464843178394,0.3948722141962455,False,1
change,85,0.09388067423800447,0.0855253961940348,2.6549662752536607,0.3766526186493491,False,1
change,86,0.08108427115403607,0.08618343702255112,2.7684958809780107,0.361206966884392,False,1
change,87,0.09063469794244712,0.08667006343046206,2.903459803022597,0.3444166848664366,False,1
change,88,0.07715027107287509,0.08725529321206033,3.0265531384252338,0.3304088691865218,False,1
change,89,0.08783677794451719,0.08441653555953099,3.1752782658638696,0.31493302831143805,False,1
change,90,0.09067167954853081,0.08412489918708817,3.339565980808618,0.2994401086089239,False,1
change,91,0.04598713650569558,0.08488629608104041,3.4289566652388777,0.2916338984792434,False,1
change,92,0.055850213571839016,0.08264867114706259,3.5415533756959263,0.28236197338223,False,1
change,93,0.11861178031345627,0.08178335769870536,3.791504765591745,0.2637475255405432,False,1
change,94,0.05716820747364641,0.08614300562756107,3.9235987363402667,0.25486806047163457,False,1
change,95,0.13022585342563503,0.08451596816059218,4.238597110966132,0.2359271178222606,False,1
change,96,0.12154804557635082,0.08791566706889553,4.564088135212338,0.21910181626093342,False,1
change,97,0.0729191533388866,0.0915872873468513,4.779019775242409,0.20924793096284613,False,1
change,98,0.07669047005191437,0.09002675046901736,5.018815396158353,0.19925020568906537,False,1
change,99,0.08083103277783507,0.08955582778267332,5.287788936062966,0.1891149612988434,False,1
change,100,0.047731102929791436,0.08779179426688509,5.457413931188942,0.18323697132171574,False,1
change,101,0.0825810628363999,0.08488943453970771,5.7627153103343876,0.17352930799942187,False,1
change,102,0.057892984682719015,0.08424978010648076,5.991705541484774,0.1668973872424637,False,1
change,103,0.0962127906716359,0.08280824776472182,6.39099085166649,0.15647025996590871,False,1
change,104,0.10157276535201828,0.08354980437709124,6.847085560264375,0.1460475396719577,False,1
change,105,0.12263270859531865,0.08518874052618786,7.44562872733428,0.13430699227975404,False,1
change,106,0.12631077339809735,0.0870933912834221,8.127138833024372,0.12304453271261119,False,1
change,107,0.07946217761820204,0.0895161299559373,8.60268966161985,0.1162427147013582,False,1
change,108,0.09552462641364595,0.0916715399801274,9.213837345693486,0.10853241298723341,False,1
change,109,0.08692464883806676,0.09435044760910144,9.816267867146397,0.10187171066784483,False,1
change,110,0.09509029353609152,0.09279796389025323,10.525405149874759,0.09500821923343244,False,1
change,111,0.08246587441824228,0.09529442094254915,11.19172189667637,0.08935175563082676,False,1
change,112,0.10802833132422299,0.0919610570942519,12.127974162551459,0.0824540015172346,False,1
change,113,0.09918907419664985,0.09116350191702019,13.069642822546196,0.07651318506385796,False,1
change,114,0.08235009149822603,0.09296125639303894,13.920188804397354,0.07183810608115476,False,1
change,115,0.12340069312894981,0.09326586349483548,15.288062833171308,0.0654105108614708,False,1
change,116,0.07078193895634237,0.09575713255576779,16.158996925322196,0.06188502941249621,False,1
change,117,0.07516017281411538,0.09748053778275725,17.142385028728263,0.058334939877043857,False,1
change,118,0.0793185641354283,0.09706144029686319,18.250134875316164,0.05479411559596357,False,1
change,119,0.09152805265173085,0.0981282944175367,19.61952918625008,0.050969622691090274,False,1
change,120,0.15360880396029536,0.09818395916148684,22.107228086476272,0.04523407439812562,False,1
change,121,0.08946967510923266,0.10140498539504832,23.757185760345823,0.042092527712989665,False,1
change,122,0.0684490762698314,0.09935008140357948,25.121872215350873,0.03980595042549989,False,1
change,123,0.08648482729483731,0.09494192174011527,26.953374154478972,0.0371011063130226,False,1
change,124,0.09496081469117928,0.0947933643383753,29.122658056230847,0.03433752503185567,False,1
change,125,0.08860896626180857,0.09473753255456367,31.322137536736452,0.03192630128857397,False,1
change,126,0.0654859027868426,0.09500119462148822,33.07929119531594,0.030230393816346374,False,1
change,127,0.11522300370207544,0.09327958984050767,36.35642939117794,0.0275054513533349,False,1
change,128,0.08469281017067268,0.09541099971310167,39.01977751361725,0.025628029264160124,False,1
change,129,0.09011028291407633,0.09401580210995368,42.07411547421947,0.023767582246921885,False,1
change,130,0.06922818428763458,0.09320335979354986,44.615361821043784,0.02241380455483225,False,1
change,131,0.06656189173710236,0.09277153163877307,47.214780620696466,0.02117980824762432,False,1
change,132,0.08861450526758324,0.08898709231059562,50.888204335726265,0.01965091936439082,False,1
change,133,0.0692095646699975,0.08983317189759732,53.99237729188057,0.018521132985014552,False,1
change,134,0.08802423278380003,0.08977914965127545,58.19357667663232,0.017184027123075096,False,1
change,135,0.07969220841702028,0.09056990441020873,62.30768788286648,0.016049383855807984,False,1
change,136,0.08225709252085633,0.09008636149691765,66.86862699904789,0.014954696168866133,False,1
change,137,0.09481007792025542,0.08571252690047279,72.52790266111036,0.013787797017549805,False,1
change,138,0.08479001533121752,0.08610656939777817,78.0361174464047,0.012814579104179564,False,1
change,139,0.10497960599001838,0.08692542466858885,85.39544596695208,0.01171022633205755,False,1
change,140,0.09643595365007353,0.08691373702464938,92.81891698546589,0.010773665891367658,False,1
change,141,0.09781929513715411,0.08700408784825214,101.02839489120782,0.00989820734138009,True,1
change,142,0.08782265382759974,0.08756328029176862,109.0745322517336,0.00916804298268358,True,1
change,143,0.127032635900391,0.08880684619227504,121.67217178720291,0.008218806201215328,True,1
change,144,0.09142619995899634,0.08963722645530095,131.82090346066266,0.007586050267804567,True,1
change,145,0.05988788263900384,0.09024545507941197,139.04073159947922,0.007192137070168764,True,1
change,146,0.11240259222910726,0.08860738716826884,153.35615736299627,0.006520768498606713,True,1
change,147,0.08661637116917045,0.09149637078888317,165.5567198301343,0.006040225978299323,True,1
change,148,0.08331660699531028,0.09300015177111554,178.2523337346204,0.005610024727579646,True,1
change,149,0.08768942191085527,0.09250752094201631,192.66658178914687,0.005190313705229866,True,1
change,150,0.07285742175650466,0.09381274485013164,205.63642519876888,0.004862951682968602,True,1
change,151,0.07825905237123604,0.09300082409243907,220.529185598944,0.004534547195120955,True,1
change,152,0.0704269877672706,0.09268902773022876,234.92570643377985,0.004256664863033527,True,1
change,153,0.12464834451380627,0.09203460086171594,262.10850663928534,0.0038152138319425227,True,1
change,154,0.14308339990868046,0.09395663482329311,297.00430860356437,0.0033669545223156366,True,1
change,155,0.1157010403169013,0.09786506735292147,329.06015904939676,0.0030389579914166555,True,1
change,156,0.1219640907840374,0.09823837894038741,366.5730124912869,0.002727969506548901,True,1
change,157,0.09036467409053214,0.10002806310665042,397.59719956020757,0.0025151082580715496,True,1
change,158,0.08684270147036263,0.09963496688163388,429.9826145852829,0.0023256754251901497,True,1
change,159,0.11319822877624663,0.09950999275304157,475.69688280138377,0.002102179005485573,True,1
change,160,0.08639298868189646,0.0985337698443737,514.3598988658058,0.0019441640030746167,True,1
change,161,0.10180659764005107,0.09853068426888961,563.6856660326321,0.0017740383697145662,True,1
change,162,0.11417207657200558,0.10142834963123382,624.3928852001112,0.0016015557250936817,True,1
change,163,0.07948907970399544,0.1012096044864654,671.2811458105913,0.0014896887931992657,True,1
change,164,0.0915728331142591,0.10050143228533567,729.4139671789142,0.0013709636022841817,True,1
change,165,0.14050940490518324,0.10140478790047305,826.4493390919769,0.0012099955226520043,True,1
change,166,0.09513331583185985,0.10475128631113495,901.0104224119252,0.001109865074948954,True,1
change,167,0.08815738261927378,0.106334523625957,976.4206622614047,0.0010241487492532013,True,1
change,168,0.09001761488017536,0.1070257313949165,1059.9498158375263,0.0009434408922556804,True,1
change,169,0.07121341646502968,0.10804104304109016,1131.753690616682,0.0008835844833473521,True,1
change,170,0.09018282632249017,0.10451575009043267,1228.918684044751,0.0008137234895873591,True,1
change,171,0.07899344038345155,0.10116736822392322,1321.4211619792618,0.0007567610000298253,True,1
change,172,0.08059036810247508,0.0988487242647275,1422.9785204098885,0.0007027512964229076,True,1
change,173,0.07652668281314032,0.09615389681443764,1526.9091095702358,0.0006549178295762871,True,1
change,174,0.04815798353639411,0.09582733956131319,1597.1409362027534,0.0006261188210337452,True,1
change,175,0.08837472999070875,0.0930510498460873,1732.0140958178577,0.0005773625066993462,True,1
change,176,0.10638936458008964,0.09164861657283221,1908.2340713989186,0.0005240447254287332,True,1
change,177,0.09817348054658956,0.0925744501455414,2087.5570566316774,0.0004790288231036538,True,1
change,178,0.09026226436185396,0.0922122836780578,2268.0741782048026,0.00044090268722670584,True,1
change,179,0.0490968930518271,0.0905880353490777,2374.834927770984,0.0004210818984958244,True,1
change,180,0.10385450506465922,0.0882783238455416,2611.393303268652,0.0003829373379905322,True,1
change,181,0.06917087252975201,0.08872374575717099,2784.785837405727,0.0003590940411172114,True,1
change,182,0.12574883104421514,0.08424164666785385,3121.1169515225793,0.0003203981188568306,True,1
change,183,0.08891176562246962,0.08646790754807128,3387.889282868705,0.0002951690319564538,True,1
change,184,0.08619837417142615,0.08687929422306219,3668.808432087996,0.00027256806085971597,True,1
change,185,0.078128102026545,0.08675259175938951,3944.7084741097674,0.00025350415792783714,True,1
change,186,0.0813529991423278,0.08707424200334372,4253.770002586756,0.0002350855827634994,True,1
change,187,0.09639084760015224,0.08658810111320213,4648.869673309841,0.00021510605163685588,True,1
change,188,0.12562200668115858,0.08753195594586381,5211.968094722212,0.00019186610160039708,True,1
change,189,0.0809495611875887,0.09071615973425412,5619.091748494452,0.00017796470404099281,True,1
change,190,0.0474404991471494,0.09110512094897846,5876.453883737247,0.00017017065389850897,True,1
change,191,0.10010062953589764,0.09104675329111207,6444.535574804709,0.0001551702195437572,True,1
change,192,0.07325378702672228,0.09127310247654966,6900.716395065729,0.00014491249063865855,True,1
change,193,0.1177876784512614,0.08898152272882454,7686.488080163548,0.00013009842590931627,True,1
change,194,0.07720155304881632,0.09019884935724161,8260.524418480756,0.00012105768948067781,True,1
change,195,0.09930622992922508,0.08986169963492892,9054.405910464702,0.00011044346916723073,True,1
change,196,0.09276388860389304,0.09283423260762719,9867.686126852544,0.00010134088043991787,True,1
change,197,0.13717876630441828,0.09255304187902441,11179.020800653208,8.945327303994e-05,True,1
change,198,0.08725592593536305,0.09664411561062139,12124.607259296901,8.247689831216763e-05,True,1
change,199,0.10234878069223312,0.09405303606966821,13328.089045962633,7.502951072366384e-05,True,1
change,200,0.12065791162258678,0.09516998300678017,14888.44530155126,6.716618019853341e-05,True,1
change,201,0.07095741703841421,0.09748664388179532,15914.062470737324,6.283750625202042e-05,True,1
change,202,0.13169366800173377,0.09700162743770022,17949.350403360015,5.5712322592621837e-05,True,1
change,203,0.12723908341590467,0.09974711800304555,20168.536700838304,4.958217915524011e-05,True,1
change,204,0.10001820665689194,0.10177099049559764,22129.670689833012,4.518820067482648e-05,True,1
change,205,0.10521568302371742,0.10017504357773593,24394.25208719356,4.099326334849913e-05,True,1
change,206,0.09472569279122092,0.1016358203076019,26642.634185587413,3.7533826161264476e-05,True,1
change,207,0.111247227160576,0.10427739150835151,29527.611674805237,3.38666063145656e-05,True,1
change,208,0.11212748376121656,0.10470628908305962,32751.638063601335,3.053282397839374e-05,True,1
change,209,0.10822087531326098,0.10721225017211113,36204.51084750385,2.7620867582276582e-05,True,1
change,210,0.06116093819268764,0.10623228251293142,38362.46008014416,2.6067149966682796e-05,True,1
change,211,0.11383443064818705,0.10527007627187415,42619.23642894793,2.3463583203024677e-05,True,1
change,212,0.08026725313887924,0.10626460632053006,45955.13729949797,2.176035278673674e-05,True,1
change,213,0.08663865966990333,0.10517115791347519,49838.730747750225,2.00647164363258e-05,True,1
change,214,0.10039161730305873,0.10190772749369045,54720.50195628514,1.8274686164225528e-05,True,1
change,215,0.06967944964704403,0.10275326499832557,58441.91442579893,1.7111006883076272e-05,True,1
change,216,0.08032527572433887,0.10043508393305546,63024.67485035769,1.5866801413483604e-05,True,1
change,217,0.05785181791786892,0.09804144541566953,66584.98194434909,1.5018401609476861e-05,True,1
change,218,0.07497819964110608,0.097346600346191,71460.82730132349,1.3993680702622925e-05,True,1
change,219,0.12515901842970378,0.09418879504946681,80197.93889084959,1.2469148382491632e-05,True,1
change,220,0.11084803559358658,0.09399008941091773,88885.22475517294,1.1250463761040352e-05,True,1
change,221,0.08311567344932781,0.09469464173121438,96106.94248272874,1.0405075576925243e-05,True,1
change,222,0.07833671325592263,0.09342206491384197,103468.1528694934,9.664809627570345e-06,True,1
change,223,0.0733535979693119,0.092459320248019,110890.66700855916,9.017891468926004e-06,True,1
change,224,0.09971333214877114,0.09006113999228933,121706.44330673429,8.21649185392527e-06,True,1
change,225,0.08338104019300675,0.0894227934141384,131635.3904229141,7.5967412470706475e-06,True,1
change,226,0.07983692009828876,0.08781830118913729,141920.10545193622,7.046217988744856e-06,True,1
change,227,0.0627158486003217,0.08898252905350204,150632.25016607268,6.638684603711993e-06,True,1
change,228,0.11958159806938715,0.08597370858461101,168266.42228524992,5.942956333288956e-06,True,1
change,229,0.08025618356167247,0.0882061061517113,181490.6908196836,5.509924478680451e-06,True,1
change,230,0.08695190297946291,0.08779052445556662,196947.22974977855,5.0775022389017605e-06,True,1
change,231,0.07042211001719889,0.08695534959343712,210534.29055967068,4.749820076062977e-06,True,1
change,232,0.0890462673205692,0.0870934476798368,228902.8833556746,4.3686649348412836e-06,True,1
change,233,0.06612767701514055,0.08795075693838085,243736.88432462915,4.102784864797551e-06,True,1
change,234,0.07621707895413127,0.08825507077115118,261944.85402267418,3.817597424202268e-06,True,1
change,235,0.06008884069750725,0.08847554852155659,277374.77917391347,3.6052304502169674e-06,True,1
change,236,0.12570862791313825,0.08494541641091297,311560.8261440815,3.20964613034358e-06,True,1
change,237,0.1052739497113761,0.08570226153045303,343726.36478769465,2.909290943153744e-06,True,1
change,238,0.04579633397117233,0.08716955833775816,359166.886708295,2.7842210320801962e-06,True,1
change,239,0.08903079892844104,0.08521626454236415,390535.54462935845,2.560586389003489e-06,True,1
change,240,0.09145351298068406,0.08612506269155287,425578.120415227,2.3497448577110178e-06,True,1
change,241,0.09040127666540432,0.08591000585808688,463332.2888589811,2.1582782466178566e-06,True,1
change,242,0.1426637456026461,0.08628389096149187,528209.3044001707,1.8931889152077512e-06,True,1
change,243,0.07678160289417095,0.09007587689766176,568025.2068704845,1.760485252951125e-06,True,1
change,244,0.10386287796712723,0.09103757145885719,625952.2539699175,1.5975659383887429e-06,True,1
change,245,0.07152919508934089,0.09013732536943568,669922.1964051396,1.492710654111905e-06,True,1
change,246,0.09279708132973799,0.0892760484838414,730980.398626627,1.3680257389648335e-06,True,1
change,247,0.11166350155759325,0.08929688771013267,811161.1019710056,1.2328007316550841e-06,True,1
change,248,0.08356032462027091,0.0918189571787787,877755.6068753209,1.139269281981406e-06,True,1
change,249,0.05775070686788665,0.09145024180723295,927566.0801296238,1.0780903069032601e-06,True,1
change,250,0.06236084851982529,0.09092768002745873,984410.4311988783,1.0158364522632453e-06,True,1
